year,applicant_id,grade_id,program_id,ranking,quota_id,priority_profile,lottery_number
2025,100753638,11,5202,1,1,460,0.000000000943000011410788
2025,100225700,11,5202,1,1,460,0.000000000943999989289068
2025,28091516,11,5202,1,1,460,0.000000000944999967167348
2025,27772174,11,5202,1,1,460,0.000000000945999945045628
2025,28030438,11,5202,1,1,458,0.990645196937
2025,27988554,11,5202,1,1,458,0.995064190938
2025,27956754,11,5202,1,1,458,0.997000344939
2025,27821777,11,5202,1,1,458,0.99722790694
2025,28033751,11,5202,1,1,458,0.998194462941
2025,28033771,11,5202,1,1,458,0.998194462942
2025,27726993,11,5202,1,1,287,0.999024289935
2025,27970756,11,5202,1,1,287,0.999999998936
2025,27582464,11,5202,1,1,31,0.986676824934
2025,27819621,11,5202,1,1,28,0.000000000933000010583385
2025,28050932,11,5202,1,1,19,0.000000000931999921682802
2025,28011127,11,5202,1,1,13,0.985730343931
2025,28047361,11,5202,1,1,12,0.984324832929
2025,27741502,11,5202,1,1,12,0.98540205493
2025,27843135,11,5202,1,1,10,0.000000000928000010169683
2025,28525301,0,5203,1,1,3691,0.000000000998999993839789
2025,28229127,0,5203,1,1,2186,0.995330144998
2025,28263274,0,5203,1,1,485,0.991774661992
2025,28225401,0,5203,1,1,485,0.992267666993
2025,28385393,0,5203,1,1,485,0.993288438994
2025,28459630,0,5203,1,1,485,0.996022063995
2025,27934700,0,5203,1,1,485,0.996450132996
2025,28173369,0,5203,1,1,485,0.999999998997
2025,28239832,0,5203,1,1,478,0.000000000990999948768945
2025,28116345,0,5203,1,1,476,0.993224501987
2025,28371245,0,5203,1,1,476,0.993315165988
2025,28172953,0,5203,1,1,476,0.994302522989
2025,28431075,0,5203,1,1,476,0.99845562999
2025,28395632,0,5203,1,1,474,0.988792219985
2025,28138254,0,5203,1,1,474,0.988975428986
2025,28252853,0,5203,1,1,467,0.991650702979
2025,28431849,0,5203,1,1,467,0.99192221998
2025,28406019,0,5203,1,1,467,0.992457985981
2025,28332225,0,5203,1,1,467,0.993154638982
2025,28066165,0,5203,1,1,467,0.996481655983
2025,28343056,0,5203,1,1,467,0.999999998984
2025,28492953,0,5203,1,1,460,0.000000000975999947527839
2025,28199700,0,5203,1,1,460,0.000000000976999925406119
2025,28306681,0,5203,1,1,460,0.000000000978000014306701
2025,28293347,0,5203,1,1,458,0.992470080973
2025,28274962,0,5203,1,1,458,0.993553255974
2025,28227802,0,5203,1,1,458,0.998646869975
2025,28225364,0,5203,1,1,451,0.000000000970999947114137
2025,28556913,0,5203,1,1,451,0.000000000971999924992417
2025,28359163,0,5203,1,1,295,0.989456012969
2025,28417988,0,5203,1,1,295,0.98978642497
2025,28500238,0,5203,1,1,30,0.985402054968
2025,28466056,0,5203,1,1,28,0.000000000966999924578715
2025,28497695,0,5203,1,1,23,0.987183747966
2025,28520590,0,5203,1,1,19,0.000000000963999990943876
2025,28514377,0,5203,1,1,19,0.000000000964999968822156
2025,28393637,0,5203,1,1,14,0.987325866963
2025,28362616,0,5203,1,1,10,0.000000000956999923751312
2025,28317815,0,5203,1,1,10,0.000000000958000012651894
2025,27921112,0,5203,1,1,10,0.000000000958999990530174
2025,28460492,0,5203,1,1,10,0.000000000959999968408454
2025,28191244,0,5203,1,1,10,0.000000000960999946286734
2025,28522382,0,5203,1,1,10,0.000000000961999924165013
2025,28344192,0,5203,1,1,1,0.000000000955999945873032
2025,27749143,11,5204,1,1,3824,0.999013452999
2025,27922382,11,5204,1,1,3700,0.000000000998000015961509
2025,27666228,11,5204,1,1,2186,0.993329680997
2025,27630511,11,5204,1,1,494,0.991057856996
2025,27677260,11,5204,1,1,485,0.991032263992
2025,27707185,11,5204,1,1,485,0.992598264993
2025,27653702,11,5204,1,1,485,0.992859171994
2025,27770057,11,5204,1,1,485,0.995488096995
2025,27814475,11,5204,1,1,476,0.990885081988
2025,27820800,11,5204,1,1,476,0.994831016989
2025,27795171,11,5204,1,1,476,0.99763180499
2025,27957100,11,5204,1,1,476,0.997753380991
2025,27731223,11,5204,1,1,474,0.988631678986
2025,27593106,11,5204,1,1,474,0.988883462987
2025,27879468,11,5204,1,1,469,0.000000000984999970476963
2025,27987483,11,5204,1,1,467,0.990544964973
2025,27673878,11,5204,1,1,467,0.991344433974
2025,27950017,11,5204,1,1,467,0.991445612975
2025,27674204,11,5204,1,1,467,0.992336750976
2025,27708383,11,5204,1,1,467,0.993022124977
2025,27867947,11,5204,1,1,467,0.994621994978
2025,27669822,11,5204,1,1,467,0.994887595979
2025,27644714,11,5204,1,1,467,0.99634043198
2025,28062054,11,5204,1,1,467,0.996394894981
2025,27751843,11,5204,1,1,467,0.996481655982
2025,27659690,11,5204,1,1,467,0.997070698983
2025,27845549,11,5204,1,1,467,0.998977543984
2025,27737738,11,5204,1,1,466,0.989475112971
2025,27835556,11,5204,1,1,466,0.989704933972
2025,27997231,11,5204,1,1,460,0.000000000968000013479298
2025,100782649,11,5204,1,1,460,0.000000000968999991357578
2025,27676484,11,5204,1,1,460,0.000000000969999969235857
2025,27702926,11,5204,1,1,451,0.000000000965999946700435
2025,41305927,11,5204,1,1,451,0.000000000966999924578715
2025,27796528,11,5204,1,1,287,0.995411634965
2025,27904499,11,5204,1,1,28,0.000000000963000013065596
2025,27999294,11,5204,1,1,28,0.000000000963999990943876
2025,27668538,11,5204,1,1,19,0.000000000961999924165013
2025,28027774,11,5204,1,1,10,0.000000000958999990530174
2025,28111506,11,5204,1,1,10,0.000000000959999968408454
2025,28064703,11,5204,1,1,10,0.000000000960999946286734
2025,27550081,11,5204,1,1,3,0.984098615958
2025,28088866,11,5204,1,1,1,0.000000000956999923751312
2025,27881924,3,5205,1,1,3887,0.998383693999
2025,27815921,3,5205,1,1,3806,0.990617565998
2025,28080930,3,5205,1,1,2204,0.992968550997
2025,28089071,3,5205,1,1,2186,0.990549717996
2025,27833554,3,5205,1,1,2161,0.000000000993999993426087
2025,27833572,3,5205,1,1,2161,0.000000000994999971304367
2025,28096642,3,5205,1,1,485,0.990908165985
2025,27818795,3,5205,1,1,485,0.991983222986
2025,27822364,3,5205,1,1,485,0.993204786987
2025,28097200,3,5205,1,1,485,0.994285282988
2025,28042042,3,5205,1,1,485,0.994339409989
2025,27782830,3,5205,1,1,485,0.99653101299
2025,27825278,3,5205,1,1,485,0.997867771991
2025,27906300,3,5205,1,1,485,0.998470178992
2025,28097436,3,5205,1,1,485,0.999999998993
2025,28076379,3,5205,1,1,478,0.000000000983999992598683
2025,28037942,3,5205,1,1,476,0.991526304969
2025,28058487,3,5205,1,1,476,0.99176537697
2025,28054515,3,5205,1,1,476,0.991916523971
2025,27981208,3,5205,1,1,476,0.992062622972
2025,27841692,3,5205,1,1,476,0.992179511973
2025,28099030,3,5205,1,1,476,0.993598207974
2025,27778623,3,5205,1,1,476,0.994092719975
2025,27800867,3,5205,1,1,476,0.994169319976
2025,28106053,3,5205,1,1,476,0.994898199977
2025,27970880,3,5205,1,1,476,0.996511739978
2025,28088237,3,5205,1,1,476,0.996645628979
2025,27998858,3,5205,1,1,476,0.99775049398
2025,28014494,3,5205,1,1,476,0.997997517981
2025,27768438,3,5205,1,1,476,0.998009757982
2025,27768420,3,5205,1,1,476,0.998009757983
2025,27950370,3,5205,1,1,475,0.989142820965
2025,28043471,3,5205,1,1,475,0.989381419966
2025,27892766,3,5205,1,1,475,0.989904463967
2025,27870485,3,5205,1,1,475,0.990457179968
2025,28039548,3,5205,1,1,474,0.988041306964
2025,28106974,3,5205,1,1,469,0.000000000961999924165013
2025,28450166,3,5205,1,1,469,0.000000000963000013065596
2025,28086479,3,5205,1,1,467,0.990636805946
2025,27936388,3,5205,1,1,467,0.990872367947
2025,28074370,3,5205,1,1,467,0.990914931948
2025,27943016,3,5205,1,1,467,0.991680765949
2025,27980446,3,5205,1,1,467,0.99183417395
2025,27853887,3,5205,1,1,467,0.992884557951
2025,28056564,3,5205,1,1,467,0.993018210952
2025,28042613,3,5205,1,1,467,0.994274287953
2025,28108552,3,5205,1,1,467,0.995064963954
2025,28100380,3,5205,1,1,467,0.995118994955
2025,27780711,3,5205,1,1,467,0.997402809956
2025,27781823,3,5205,1,1,467,0.997631961957
2025,27819383,3,5205,1,1,467,0.997849691958
2025,27846105,3,5205,1,1,467,0.999999998959
2025,27879992,3,5205,1,1,467,0.99999999896
2025,27776451,3,5205,1,1,467,0.999999998961
2025,27771362,3,5205,1,1,466,0.989475025944
2025,27999797,3,5205,1,1,466,0.990457179945
2025,27761898,3,5205,1,1,465,0.988299107942
2025,28100537,3,5205,1,1,465,0.988840218943
2025,27929864,3,5205,1,1,460,0.000000000939999966753646
2025,27817333,3,5205,1,1,460,0.000000000940999944631926
2025,28091926,3,5205,1,1,458,0.992618115933
2025,27770443,3,5205,1,1,458,0.994681145934
2025,27823833,3,5205,1,1,458,0.995122638935
2025,27764691,3,5205,1,1,458,0.997818342936
2025,28111283,3,5205,1,1,458,0.998320898937
2025,28111294,3,5205,1,1,458,0.998320898938
2025,28093194,3,5205,1,1,458,0.998423399939
2025,27679081,3,5205,1,1,456,0.988970392932
2025,27761124,3,5205,1,1,451,0.000000000929999965926243
2025,28031865,3,5205,1,1,451,0.000000000930999943804522
2025,28067059,3,5205,1,1,305,0.993874184929
2025,27911850,3,5205,1,1,287,0.992011066928
2025,28091936,3,5205,1,1,50,0.987534180927
2025,28007872,3,5205,1,1,30,0.985402054926
2025,27952475,3,5205,1,1,28,0.000000000924999965512541
2025,27933674,3,5205,1,1,21,0.985402054923
2025,27777464,3,5205,1,1,21,0.985402054924
2025,27813770,3,5205,1,1,19,0.000000000920999942977119
2025,27949951,3,5205,1,1,19,0.000000000921999920855399
2025,27759055,3,5205,1,1,13,0.98545148992
2025,27819021,3,5205,1,1,12,0.984168255918
2025,27913560,3,5205,1,1,12,0.985402054919
2025,28128573,3,5205,1,1,10,0.000000000915999942563417
2025,27880941,3,5205,1,1,10,0.000000000916999920441697
2025,28037565,3,5205,1,1,5,0.987344067914
2025,27802452,3,5205,1,1,5,0.987672921915
2025,27968761,3,5205,1,1,4,0.986676824913
2025,27876998,3,5205,1,1,1,0.000000000911999920027995
2025,27756393,4,5206,1,1,485,0.991932518998
2025,27511601,4,5206,1,1,485,0.992546390999
2025,27537150,4,5206,1,1,484,0.989720576997
2025,27598848,4,5206,1,1,476,0.994777945991
2025,27556677,4,5206,1,1,476,0.995392409992
2025,27705956,4,5206,1,1,476,0.995398394993
2025,27529520,4,5206,1,1,476,0.995932692994
2025,27589862,4,5206,1,1,476,0.996693481995
2025,27716677,4,5206,1,1,476,0.999999998996
2025,100729094,4,5206,1,1,469,0.000000000988999993012385
2025,27742116,4,5206,1,1,469,0.000000000989999970890665
2025,27651914,4,5206,1,1,467,0.991467386981
2025,27510474,4,5206,1,1,467,0.992724925982
2025,27526114,4,5206,1,1,467,0.993297649983
2025,27753464,4,5206,1,1,467,0.993712218984
2025,27512121,4,5206,1,1,467,0.994344427985
2025,27565485,4,5206,1,1,467,0.995954661986
2025,27630119,4,5206,1,1,467,0.996788236987
2025,27548423,4,5206,1,1,467,0.998423399988
2025,27666374,4,5206,1,1,466,0.989087208978
2025,27631507,4,5206,1,1,466,0.989103853979
2025,27543438,4,5206,1,1,466,0.98963577598
2025,27611257,4,5206,1,1,465,0.988024477975
2025,27725079,4,5206,1,1,465,0.988385639976
2025,27648354,4,5206,1,1,465,0.988722511977
2025,27540409,4,5206,1,1,460,0.000000000971999924992417
2025,100784432,4,5206,1,1,460,0.000000000973000013893
2025,28320874,4,5206,1,1,460,0.000000000973999991771279
2025,27644204,4,5206,1,1,458,0.991192112968
2025,27745231,4,5206,1,1,458,0.991585136969
2025,27715213,4,5206,1,1,458,0.99367584197
2025,27715192,4,5206,1,1,458,0.993675841971
2025,26264762,4,5206,1,1,285,0.988153473967
2025,27657048,4,5206,1,1,28,0.000000000965999946700435
2025,27720630,4,5206,1,1,23,0.986984536965
2025,27730026,4,5206,1,1,22,0.986676824964
2025,27711968,4,5206,1,1,19,0.000000000961999924165013
2025,27683083,4,5206,1,1,19,0.000000000963000013065596
2025,27625136,4,5206,1,1,14,0.987330343961
2025,27590170,4,5206,1,1,13,0.985529049959
2025,27672929,4,5206,1,1,13,0.98602062496
2025,27655048,4,5206,1,1,12,0.985402054958
2025,27720225,4,5206,1,1,10,0.000000000954999967994752
2025,28204522,4,5206,1,1,10,0.000000000955999945873032
2025,27712108,4,5206,1,1,10,0.000000000956999923751312
2025,28045787,8,5207,1,1,2179,0.000000000998999993839789
2025,27470212,8,5207,1,1,484,0.990457179998
2025,27745422,8,5207,1,1,476,0.993442894997
2025,27842856,8,5207,1,1,467,0.999999998995
2025,27773843,8,5207,1,1,467,0.999999998996
2025,41402277,8,5207,1,1,460,0.000000000993999993426087
2025,27612268,8,5207,1,1,451,0.000000000993000015547807
2025,28117604,8,5207,1,1,287,0.999999998992
2025,28014012,8,5208,1,1,2177,0.992403091999
2025,28086087,8,5208,1,1,485,0.991543436998
2025,100781761,8,5208,1,1,478,0.000000000996999927060926
2025,27669279,8,5208,1,1,476,0.995036928995
2025,27882644,8,5208,1,1,476,0.998719527996
2025,27999030,8,5208,1,1,474,0.988081521994
2025,27554882,8,5208,1,1,467,0.994172089989
2025,27844725,8,5208,1,1,467,0.99529649199
2025,27862800,8,5208,1,1,467,0.996105470991
2025,27110526,8,5208,1,1,467,0.996105470992
2025,27398007,8,5208,1,1,467,0.997914178993
2025,100775484,8,5208,1,1,460,0.000000000985999948355243
2025,27919803,8,5208,1,1,460,0.000000000986999926233523
2025,27762790,8,5208,1,1,460,0.000000000988000015134105
2025,28058981,8,5208,1,1,23,0.986992783985
2025,27796944,8,5208,1,1,1,0.000000000983000014720403
2025,28038454,8,5208,1,1,1,0.000000000983999992598683
2025,28526808,1,5209,1,1,3797,0.998715174998
2025,28467979,1,5209,1,1,3797,0.999999998999
2025,28560138,1,5209,1,1,2186,0.992119899997
2025,28396380,1,5209,1,1,485,0.991825987996
2025,28445053,1,5209,1,1,467,0.999999998995
2025,28436724,1,5209,1,1,466,0.989273730994
2025,28407887,1,5209,1,1,460,0.000000000993000015547807
2025,28457194,1,5209,1,1,19,0.000000000991999926647225
2025,28439269,1,5209,1,1,10,0.000000000990999948768945
2025,28125685,2,5210,1,1,485,0.994824529998
2025,28242055,2,5210,1,1,485,0.995965289999
2025,28139705,2,5210,1,1,484,0.989018218996
2025,28287331,2,5210,1,1,484,0.990158398997
2025,28307769,2,5210,1,1,476,0.990758230989
2025,28391342,2,5210,1,1,476,0.99134527899
2025,28161656,2,5210,1,1,476,0.998238798991
2025,28283126,2,5210,1,1,476,0.998339449992
2025,28128687,2,5210,1,1,476,0.998484944993
2025,28246460,2,5210,1,1,476,0.999999998994
2025,28273276,2,5210,1,1,476,0.999999998995
2025,28258143,2,5210,1,1,474,0.988764022988
2025,28187893,2,5210,1,1,467,0.990817339982
2025,28374983,2,5210,1,1,467,0.992436416983
2025,28192519,2,5210,1,1,467,0.992792415984
2025,28135845,2,5210,1,1,467,0.992922667985
2025,28231212,2,5210,1,1,467,0.993759864986
2025,28259449,2,5210,1,1,467,0.998673070987
2025,28194391,2,5210,1,1,460,0.000000000979999970063261
2025,415960069,2,5210,1,1,460,0.000000000980999947941541
2025,28283683,2,5210,1,1,458,0.997538800979
2025,28202020,2,5210,1,1,451,0.000000000978000014306701
2025,28235412,2,5210,1,1,296,0.999999998977
2025,28368496,2,5210,1,1,295,0.989742416976
2025,28225610,2,5210,1,1,98,0.999999998975
2025,28233387,2,5210,1,1,37,0.000000000973999991771279
2025,28213043,2,5210,1,1,28,0.000000000973000013893
2025,28173676,2,5210,1,1,23,0.986813466972
2025,28193832,2,5210,1,1,21,0.985402054971
2025,28120003,2,5210,1,1,19,0.000000000969999969235857
2025,28199081,2,5210,1,1,10,0.000000000968999991357578
2025,22880792,3,5211,1,1,3691,0.000000000998999993839789
2025,27773159,3,5211,1,1,575,0.998396038998
2025,28068984,3,5211,1,1,566,0.990507176997
2025,27969663,3,5211,1,1,494,0.992451653996
2025,27856500,3,5211,1,1,485,0.991452239992
2025,27955345,3,5211,1,1,485,0.992110988993
2025,28000144,3,5211,1,1,485,0.996989119994
2025,28061093,3,5211,1,1,485,0.999999998995
2025,27938684,3,5211,1,1,476,0.991027695987
2025,27992920,3,5211,1,1,476,0.997377257988
2025,27905109,3,5211,1,1,476,0.998339449989
2025,27815366,3,5211,1,1,476,0.99871409699
2025,28066184,3,5211,1,1,476,0.999999998991
2025,27922128,3,5211,1,1,475,0.989908263986
2025,28041023,3,5211,1,1,469,0.000000000984999970476963
2025,27998017,3,5211,1,1,467,0.991056176978
2025,27840125,3,5211,1,1,467,0.992163333979
2025,27958060,3,5211,1,1,467,0.99396031598
2025,27971548,3,5211,1,1,467,0.994571447981
2025,27870211,3,5211,1,1,467,0.995520025982
2025,27948751,3,5211,1,1,467,0.998020957983
2025,28093518,3,5211,1,1,467,0.999999998984
2025,28041940,3,5211,1,1,466,0.989457547977
2025,28100053,3,5211,1,1,460,0.000000000973999991771279
2025,27761130,3,5211,1,1,460,0.000000000974999969649559
2025,28055173,3,5211,1,1,460,0.000000000975999947527839
2025,100787164,3,5211,1,1,451,0.000000000973000013893
2025,28107481,3,5211,1,1,39,0.984517409972
2025,27854690,3,5211,1,1,31,0.986676824971
2025,27976066,3,5211,1,1,23,0.98737457197
2025,27855575,3,5211,1,1,14,0.987710775969
2025,27952884,3,5211,1,1,10,0.000000000965999946700435
2025,27853402,3,5211,1,1,10,0.000000000966999924578715
2025,27771599,3,5211,1,1,10,0.000000000968000013479298
2025,27838432,3,5211,1,1,3,0.985402054965
2025,27573614,4,5212,1,1,492,0.987969493999
2025,27680524,4,5212,1,1,485,0.995789508998
2025,100784479,4,5212,1,1,478,0.000000000996999927060926
2025,27746081,4,5212,1,1,476,0.993031579992
2025,27745911,4,5212,1,1,476,0.993331666993
2025,27691671,4,5212,1,1,476,0.994834919994
2025,27745836,4,5212,1,1,476,0.998988594995
2025,27686352,4,5212,1,1,476,0.999999998996
2025,27638024,4,5212,1,1,469,0.000000000990999948768945
2025,27554638,4,5212,1,1,467,0.991877287988
2025,27597837,4,5212,1,1,467,0.998964789989
2025,27695818,4,5212,1,1,467,0.99999999899
2025,27658978,4,5212,1,1,460,0.000000000986999926233523
2025,27685610,4,5212,1,1,458,0.997538800986
2025,27738202,4,5212,1,1,296,0.999999998985
2025,27635611,4,5212,1,1,22,0.985865413984
2025,27593711,4,5212,1,1,21,0.985402054983
2025,27690746,4,5212,1,1,10,0.000000000981999925819821
2025,28518179,1,5213,1,1,458,0.996490483999
2025,28532921,1,5213,1,1,451,0.000000000998000015961509
2025,28144336,2,5214,1,1,476,0.998170120999
2025,28359085,2,5214,1,1,467,0.998987609998
2025,28144653,2,5214,1,1,460,0.000000000996999927060926
2025,28245483,2,5214,1,1,458,0.999999998996
2025,28067522,2,5214,1,1,10,0.000000000994999971304367
2025,27817272,3,5215,1,1,493,0.990457179999
2025,27931991,3,5215,1,1,467,0.995021515997
2025,27991066,3,5215,1,1,467,0.999999998998
2025,27991895,3,5215,1,1,460,0.000000000995999949182647
2025,28083662,3,5215,1,1,10,0.000000000994999971304367
2025,27714208,4,5216,1,1,476,0.996581802999
2025,100224920,4,5216,1,1,469,0.000000000998000015961509
2025,27599998,4,5216,1,1,467,0.993770511997
2025,100225238,4,5216,1,1,460,0.000000000995999949182647
2025,27573685,4,5216,1,1,458,0.996490483995
2025,27571519,4,5216,1,1,457,0.989500158994
2025,27608614,4,5216,1,1,14,0.987047827993
2025,27610144,4,5216,1,1,12,0.985402054992
2025,27745402,4,5216,1,1,5,0.987507302991
2025,28541301,1,5217,1,1,485,0.993019141999
2025,28489506,1,5217,1,1,469,0.000000000998000015961509
2025,28414899,1,5217,1,1,467,0.993049761997
2025,28216881,1,5217,1,1,30,0.985402054996
2025,28503609,1,5217,1,1,14,0.987045502995
2025,28534088,1,5217,1,1,10,0.000000000993999993426087
2025,28327938,2,5218,1,1,476,0.996128415999
2025,28118800,2,5218,1,1,467,0.992962056997
2025,28128741,2,5218,1,1,467,0.995563059998
2025,28146103,2,5218,1,1,458,0.990957666996
2025,28284420,2,5218,1,1,13,0.986098075995
2025,28393756,2,5218,1,1,10,0.000000000993000015547807
2025,28229597,2,5218,1,1,10,0.000000000993999993426087
2025,28450959,1,5219,1,1,2177,0.995326631999
2025,28449622,1,5219,1,1,458,0.994817451998
2025,28467308,1,5219,1,1,98,0.999999998997
2025,28518715,1,5219,1,1,37,0.000000000995999949182647
2025,28442936,1,5219,1,1,19,0.000000000994999971304367
2025,28479367,1,5219,1,1,10,0.000000000993000015547807
2025,28504719,1,5219,1,1,10,0.000000000993999993426087
2025,28216368,2,5220,1,1,485,0.993972755999
2025,28392188,2,5220,1,1,476,0.998451956998
2025,28191140,2,5220,1,1,467,0.998286677995
2025,28147637,2,5220,1,1,467,0.998922324996
2025,28147622,2,5220,1,1,467,0.998922324997
2025,28235411,2,5220,1,1,466,0.989031403993
2025,28130976,2,5220,1,1,466,0.989480724994
2025,28230479,2,5220,1,1,460,0.000000000990999948768945
2025,28222065,2,5220,1,1,460,0.000000000991999926647225
2025,28151361,2,5220,1,1,451,0.000000000989999970890665
2025,28327451,2,5220,1,1,287,0.999999998989
2025,28284393,2,5220,1,1,23,0.987271272988
2025,28259130,2,5220,1,1,14,0.986961666987
2025,28334984,2,5220,1,1,10,0.000000000985999948355243
2025,27817382,3,5221,1,1,3797,0.994626359999
2025,28013354,3,5221,1,1,485,0.990993789996
2025,27840452,3,5221,1,1,485,0.994360735997
2025,28014736,3,5221,1,1,485,0.998221601998
2025,28049638,3,5221,1,1,478,0.000000000994999971304367
2025,27993976,3,5221,1,1,476,0.990811832993
2025,28094974,3,5221,1,1,476,0.992355644994
2025,28083924,3,5221,1,1,467,0.992386755988
2025,27793928,3,5221,1,1,467,0.993867374989
2025,28101302,3,5221,1,1,467,0.99588765399
2025,28057801,3,5221,1,1,467,0.997923622991
2025,28091209,3,5221,1,1,467,0.999999998992
2025,27969947,3,5221,1,1,458,0.997989713987
2025,27766953,3,5221,1,1,451,0.000000000983999992598683
2025,27832562,3,5221,1,1,451,0.000000000984999970476963
2025,27834159,3,5221,1,1,451,0.000000000985999948355243
2025,28093469,3,5221,1,1,39,0.985402054983
2025,28086510,3,5221,1,1,32,0.987061713982
2025,27945085,3,5221,1,1,13,0.986676824981
2025,28002462,3,5221,1,1,10,0.000000000979999970063261
2025,27586269,4,5222,1,1,485,0.992110751998
2025,27590642,4,5222,1,1,485,0.993969615999
2025,27520677,4,5222,1,1,483,0.988458649997
2025,27653798,4,5222,1,1,476,0.993010022995
2025,27555993,4,5222,1,1,476,0.995403668996
2025,27727496,4,5222,1,1,467,0.997581381994
2025,100222282,4,5222,1,1,460,0.000000000993000015547807
2025,27679660,4,5222,1,1,39,0.984356231992
2025,27638125,4,5222,1,1,22,0.986676824991
2025,28210778,0,5223,1,1,2071,0.000000000998999993839789
2025,28357313,0,5223,1,1,484,0.990129986998
2025,28372047,0,5223,1,1,467,0.993773683996
2025,27889804,0,5223,1,1,467,0.999999998997
2025,28479431,0,5223,1,1,460,0.000000000993999993426087
2025,28453004,0,5223,1,1,460,0.000000000994999971304367
2025,28235182,0,5223,1,1,22,0.986676824993
2025,28502341,0,5223,1,1,10,0.000000000991999926647225
2025,28357943,2,5225,1,1,2195,0.996388403999
2025,28225776,2,5225,1,1,485,0.991960091997
2025,28151206,2,5225,1,1,485,0.992439610998
2025,28174458,2,5225,1,1,475,0.989224817996
2025,28376649,2,5225,1,1,467,0.999999998994
2025,28376677,2,5225,1,1,467,0.999999998995
2025,28128960,2,5225,1,1,458,0.994099349993
2025,28368721,2,5225,1,1,22,0.986032858992
2025,27934460,3,5226,1,1,5662,0.000000000998999993839789
2025,28049275,3,5226,1,1,494,0.999999998998
2025,27834688,3,5226,1,1,485,0.995529800997
2025,27950609,3,5226,1,1,476,0.990569425993
2025,28092636,3,5226,1,1,476,0.993025014994
2025,27627655,3,5226,1,1,476,0.997586587995
2025,27772571,3,5226,1,1,476,0.999999998996
2025,27997102,3,5226,1,1,475,0.989649727992
2025,28030212,3,5226,1,1,467,0.993027039987
2025,27819354,3,5226,1,1,467,0.994354387988
2025,27994205,3,5226,1,1,467,0.994772318989
2025,28082454,3,5226,1,1,467,0.99605688599
2025,27824061,3,5226,1,1,467,0.999999998991
2025,27967015,3,5226,1,1,466,0.989808538986
2025,28110492,3,5226,1,1,458,0.995439502984
2025,27951404,3,5226,1,1,458,0.998564026985
2025,28010299,3,5226,1,1,451,0.000000000981999925819821
2025,27867002,3,5226,1,1,451,0.000000000983000014720403
2025,28025209,3,5226,1,1,314,0.999999998981
2025,27999931,3,5226,1,1,32,0.98717586698
2025,28094008,3,5226,1,1,19,0.000000000978999992184981
2025,27834746,3,5226,1,1,13,0.985906143978
2025,28046364,3,5226,1,1,10,0.000000000973999991771279
2025,28056573,3,5226,1,1,10,0.000000000974999969649559
2025,28075625,3,5226,1,1,10,0.000000000975999947527839
2025,27995599,3,5226,1,1,10,0.000000000976999925406119
2025,27673712,4,5227,1,1,2177,0.995830711999
2025,27665697,4,5227,1,1,494,0.997081503998
2025,27719932,4,5227,1,1,485,0.990504274997
2025,27635570,4,5227,1,1,476,0.993145901989
2025,27632108,4,5227,1,1,476,0.99443090399
2025,27632909,4,5227,1,1,476,0.994554039991
2025,27748307,4,5227,1,1,476,0.994576488992
2025,27725413,4,5227,1,1,476,0.996240741993
2025,27725398,4,5227,1,1,476,0.996240741994
2025,27733371,4,5227,1,1,476,0.997275664995
2025,27587505,4,5227,1,1,476,0.997681406996
2025,100658875,4,5227,1,1,469,0.000000000988000015134105
2025,27635046,4,5227,1,1,467,0.997526220986
2025,27752134,4,5227,1,1,467,0.998916957987
2025,27674163,4,5227,1,1,460,0.000000000984999970476963
2025,27726740,4,5227,1,1,457,0.989696350984
2025,27651923,4,5227,1,1,13,0.986424116983
2025,28219688,0,5228,1,1,467,0.997031455999
2025,28147037,0,5228,1,1,19,0.000000000998000015961509
2025,28115698,0,5228,1,1,13,0.986676824997
2025,28116422,0,5228,1,1,10,0.000000000995999949182647
2025,28448193,1,5229,1,1,10,0.000000000998000015961509
2025,28525606,1,5229,1,1,10,0.000000000998999993839789
2025,28470766,1,5229,1,1,1,0.000000000996999927060926
2025,28167950,2,5230,1,1,485,0.996959654999
2025,28218662,2,5230,1,1,466,0.990457179998
2025,28184439,2,5230,1,1,451,0.000000000995999949182647
2025,28281864,2,5230,1,1,451,0.000000000996999927060926
2025,28377384,2,5230,1,1,10,0.000000000994999971304367
2025,27813904,3,5231,1,1,467,0.999999998999
2025,27949971,3,5231,1,1,458,0.996509801997
2025,28072152,3,5231,1,1,458,0.997338119998
2025,27633994,4,5232,1,1,476,0.997080559999
2025,100576939,4,5232,1,1,469,0.000000000998000015961509
2025,27656452,4,5232,1,1,458,0.998581481997
2025,27758948,4,5232,1,1,451,0.000000000995999949182647
2025,27720879,4,5232,1,1,14,0.986964572995
2025,27714049,11,5233,1,1,485,0.996481129999
2025,27794514,11,5233,1,1,467,0.999999998998
2025,27839012,11,5233,1,1,458,0.999999998997
2025,28291877,11,5233,1,1,98,0.999999998996
2025,28452335,1,5234,1,1,10,0.000000000998000015961509
2025,28430875,1,5234,1,1,10,0.000000000998999993839789
2025,28126815,2,5235,1,1,476,0.993334060997
2025,28126836,2,5235,1,1,476,0.993334060998
2025,28133824,2,5235,1,1,476,0.996436233999
2025,28136528,2,5235,1,1,467,0.994366800996
2025,28319951,2,5235,1,1,460,0.000000000994999971304367
2025,28281946,2,5235,1,1,458,0.998883803994
2025,28363288,2,5235,1,1,10,0.000000000991999926647225
